station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb,code_prime
1000000,A,2018,9,06,03,08,49,01379,1000000
1000001,A,2018,9,6,3,8,48,2236,1000001
1000022,A,2018,9,6,3,8,46,1130,1000022
1000230,A,2003,9,26,4,50,46,969,1000230
1000231,A,2018,9,6,3,8,48,1781,1000230
1010120,B,2018,9,6,3,8,50,1687,1010120
1010140,B,2018,9,6,3,8,52,1970,1010140
1010141,B,2018,9,6,3,8,53,2222,1010141
1010141,A,2019,2,21,21,22,45,1182,1010141
1010241,C,2018,9,6,3,8,59,6639,1010240
1010340,B,2018,9,6,3,8,54,3090,1010330
1010440,A,2018,9,6,3,8,47,1506,1010440
1010640,A,2018,9,6,3,8,45,1350,1010640
1010740,A,2018,9,6,3,8,49,2473,1010740
1010840,B,2018,9,6,3,8,50,1874,1010840
1010840,A,2019,2,21,21,22,45,1376,1010840
1010900,A,2018,9,06,03,08,48,02412,1010900
1010920,B,2018,9,6,3,8,51,2777,1010920
1011040,B,2018,9,6,3,8,51,2778,1011040
1020000,B,2018,9,06,03,08,52,03762,1020000
1020000,A,2019,2,21,21,22,47,02218,1020000
1020001,C,2018,9,6,3,8,55,5013,1020001
1020020,B,2018,9,6,3,8,53,4510,1020020
1020020,A,2019,2,21,21,22,47,2472,1020020
1020021,B,2018,9,6,3,8,52,5866,1020021
1020021,A,2019,2,21,21,22,47,2039,1020021
1020100,A,2018,9,06,03,08,46,01259,1020100
1020130,B,2018,9,6,3,8,51,3211,1020130
1020220,A,2018,9,6,3,8,47,2057,1020220
1060000,5,1968,5,16,09,49,//,/////,1060000
1060021,A,2016,1,14,12,25,45,1618,1060021
1060021,A,2016,6,16,14,21,47,2433,1060021
1060022,A,2016,1,14,12,25,46,1473,1060022
1060022,A,2018,9,6,3,8,46,1340,1060022
1060023,C,2016,6,16,14,21,58,9757,1060023
1100000,5,1993,7,12,22,17,//,/////,1100000
1150000,5,1993,7,12,22,17,//,/////,1150000
1170100,5,1993,7,12,22,17,//,/////,1170100
1190070,5,1993,8,//,//,//,//,/////,1190070
1200300,5,1995,5,23,19,01,//,/////,1200300
1220131,A,2003,9,26,4,50,45,1150,1220131
1220134,A,2018,9,6,3,8,45,1536,1220131
1220331,B,2018,9,6,3,8,50,2464,1220330
1220630,A,2003,9,26,4,50,49,1190,1220630
1220631,A,2018,9,6,3,8,49,1786,1220630
1220720,A,2018,9,6,3,8,49,6310,1220720
1220831,B,2018,9,6,3,8,50,1939,1220830
1220830,A,2003,9,26,4,50,48,1241,1220830
1220831,A,2019,2,21,21,22,46,1076,1220830
1220930,A,2003,9,26,4,50,45,871,1220930
1220931,A,2018,9,6,3,8,48,1956,1220930
1270230,A,2003,9,26,4,50,45,1065,1270230
1300030,B,2004,12,14,14,56,50,2124,1300030
1300100,A,2004,12,14,14,56,47,02334,1300100
1350220,A,2019,12,12,1,9,45,1924,1350220
1400630,A,2003,9,26,4,50,47,1360,1400630
1410000,A,2003,9,26,4,50,48,1299,1410000
1410230,A,2003,9,26,4,50,45,1033,1410230
1450021,A,2018,9,6,3,8,46,1864,1450021
1450510,A,2000,3,30,17,13,48,3550,1450510
1450510,A,2000,3,30,18,16,45,3298,1450510
1450510,A,2000,4,1,3,12,46,2789,1450510
1460020,A,2018,9,6,3,8,45,1599,1460030
1460100,A,2003,9,26,04,50,47,01372,1460100
1460101,A,2018,9,6,3,8,49,2916,1460100
1460100,5,1968,5,16,09,48,//,/////,1460100
1460120,B,2018,9,6,3,8,52,3917,1460120
1460220,A,2018,9,6,3,8,49,3550,1460220
1460300,A,2014,7,08,18,05,45,01146,1460300
1460300,A,2018,9,06,03,08,47,01896,1460300
1460320,A,2014,7,8,18,5,48,2828,1460320
1460320,A,2018,9,6,3,8,45,2063,1460320
1460600,C,2019,2,21,21,22,59,8074,1460600
1460600,A,2018,9,6,6,11,45,1393,1460600
1460600,A,2018,10,5,8,58,45,1648,1460600
1460600,7,2018,9,6,3,8,65,9673,1460600
1460631,D,2018,9,6,3,8,60,4619,1460630
1460630,B,2003,9,26,4,50,52,1790,1460630
1460630,A,2003,9,26,6,8,46,984,1460630
1460631,A,2019,2,21,21,22,48,3065,1460630
1460920,D,2018,9,6,3,8,64,7119,1460920
1460920,A,2013,2,2,23,17,45,1181,1460920
1460920,A,2017,7,1,23,45,47,2472,1460920
1460920,A,2019,2,21,21,22,48,2238,1460920
1460921,D,2018,9,6,3,8,64,17957,1460921
1460921,B,2019,2,21,21,22,51,4517,1460921
1460921,A,2017,7,1,23,45,45,2805,1460921
1461020,D,2018,9,6,3,8,64,6620,1461020
1461020,B,2019,2,21,21,22,52,3410,1461020
1461020,A,2018,9,6,6,11,45,1138,1461020
1461021,D,2018,9,6,3,8,61,7735,1461021
1461021,A,2018,10,5,8,58,45,2072,1461021
1500021,C,2018,9,6,3,8,56,3738,1500021
1500120,B,2018,9,6,3,8,51,3567,1500120
1500121,C,2018,9,6,3,8,59,7378,1500121
1500121,A,2018,10,5,8,58,46,2685,1500121
1500121,A,2019,2,21,21,22,46,2476,1500121
1510030,C,2003,9,26,4,50,57,2694,1510030
1510030,B,2003,9,26,6,9,52,1885,1510030
1510031,B,2018,9,6,3,8,53,2481,1510030
1510030,A,2004,11,29,3,32,48,1150,1510030
1510030,A,2008,9,11,9,21,45,676,1510030
1510031,A,2013,2,2,23,17,47,1138,1510030
1510031,A,2016,1,14,12,25,46,1056,1510030
1510300,C,2003,9,26,04,50,55,02724,1510300
1510301,B,2018,9,6,3,8,53,2204,1510300
1510300,A,2003,9,26,06,08,48,01793,1510300
1510300,A,2004,11,29,03,32,45,00928,1510300
1510301,A,2008,9,11,9,21,47,826,1510300
1510320,B,2018,9,6,3,8,50,2018,1510320
1510320,A,2008,9,11,9,21,46,754,1510320
1510321,B,2011,9,7,22,29,52,4113,1510321
1520000,C,2003,9,26,04,50,56,03680,1520000
1520000,C,2003,9,26,06,08,58,05077,1520000
1520002,A,2012,8,25,23,16,48,02103,1520000
1520002,A,2011,11,24,19,25,45,01298,1520000
1520002,A,2016,1,14,12,25,47,02410,1520000
1520000,A,1997,2,//,//,//,//,/////,1520000
1520000,6,1982,3,21,11,32,//,/////,1520000
1520000,5,1952,3,//,//,//,//,/////,1520000
1520000,5,1968,5,16,09,49,//,/////,1520000
1520000,5,1968,5,16,19,39,//,/////,1520000
1520000,5,1968,9,21,22,06,//,/////,1520000
1520000,5,1932,11,//,//,//,//,/////,1520000
1520000,5,1971,8,02,16,25,//,/////,1520000
1520000,5,1974,11,09,06,23,//,/////,1520000
1520000,5,1981,1,23,13,58,//,/////,1520000
1520000,5,1993,1,15,20,06,//,/////,1520000
1520000,5,1994,10,04,22,23,//,/////,1520000
1520000,5,1970,1,21,02,33,//,/////,1520000
1520020,A,2012,8,25,23,16,45,1493,1520020
1520020,A,2016,1,14,12,25,45,1537,1520020
1520120,A,2012,8,25,23,16,45,1092,1520120
1520120,A,2016,1,14,12,25,47,1560,1520120
1550030,A,2003,9,26,4,50,47,1441,1550030
1550130,C,2003,9,26,4,50,55,3713,1550130
1550220,A,2013,2,2,23,17,49,2025,1550220
1550300,B,2003,9,26,04,50,51,02579,1550300
1550300,5,1994,10,//,//,//,//,/////,1550300
1560000,B,2003,9,26,04,50,50,02003,1560000
1560000,A,2013,2,02,23,17,47,01880,1560000
1560000,5,1952,3,//,//,//,//,/////,1560000
1560000,5,1962,4,23,14,58,//,/////,1560000
1560000,5,1970,1,21,02,33,//,/////,1560000
1560000,5,1993,1,15,20,06,//,/////,1560000
1560020,A,2013,2,2,23,17,47,2172,1560020
1560130,A,2003,9,26,4,50,49,2165,1560130
1560131,A,2013,2,2,23,17,46,1879,1560130
1560300,A,2003,9,26,04,50,49,02320,1560300
1560300,A,2013,2,02,23,17,45,01126,1560300
1560500,A,2003,9,26,04,50,49,02578,1560500
1560530,C,2003,9,26,4,50,58,10910,1560530
1560532,A,2013,2,2,23,17,47,2054,1560530
1560531,C,2003,9,26,4,50,55,4304,1560531
1560533,A,2012,8,25,23,16,47,2961,1560531
1560620,A,2013,2,2,23,17,48,2769,1560620
1560730,C,2003,9,26,4,50,55,6170,1560730
1560731,A,2013,2,2,23,17,49,4645,1560730
1560800,B,2003,9,26,04,50,52,04248,1560800
1560800,A,2013,2,02,23,17,48,03993,1560800
1560820,A,2013,2,2,23,17,47,2450,1560820
1560870,5,1952,3,4,10,23,//,/////,1560870
1560870,5,1970,1,21,2,33,//,/////,1560870
1560920,B,2013,2,2,23,17,53,4623,1560920
1560920,A,2008,9,11,9,21,48,1113,1560920
1560920,A,2012,8,25,23,16,45,1844,1560920
1570130,B,2003,9,26,4,50,53,2508,1570130
1570130,A,2004,11,29,3,32,45,786,1570130
1570130,A,2004,12,6,23,15,45,753,1570130
1570131,A,2012,8,25,23,16,45,2249,1570130
1570320,A,2008,9,11,9,21,45,776,1570320
1570321,A,2012,8,25,23,16,45,1706,1570321
1570321,A,2013,2,2,23,17,48,2684,1570321
1570400,B,2003,9,26,04,50,52,04635,1570400
1570400,5,1962,4,23,14,58,//,/////,1570400
1570400,5,1968,5,16,09,49,//,/////,1570400
1570400,5,1968,5,16,19,39,//,/////,1570400
1570400,5,1970,1,21,02,33,//,/////,1570400
1570400,5,1993,1,15,20,06,//,/////,1570400
1570400,5,1994,10,04,22,23,//,/////,1570400
1570420,A,2012,8,25,23,16,49,3404,1570420
1600000,B,2003,9,26,04,51,50,03563,1600000
1600000,B,2004,11,29,03,32,51,04923,1600000
1600000,A,2004,12,06,23,15,46,02032,1600000
1600000,A,2013,2,02,23,17,45,02005,1600000
1600020,A,2013,2,2,23,17,46,2828,1600020
1610001,B,2003,9,26,4,50,54,02967,1610000
1610001,A,2004,11,29,3,32,49,02225,1610000
1610000,6,1993,1,15,20,06,//,/////,1610000
1610000,6,1994,10,04,22,23,//,/////,1610000
1610000,5,1952,3,//,//,//,//,/////,1610000
1610000,5,1958,11,//,//,//,//,/////,1610000
1610000,5,1973,6,17,12,55,//,/////,1610000
1610000,5,1973,6,17,22,33,//,/////,1610000
1610000,5,1973,6,24,11,43,//,/////,1610000
1610000,5,1987,1,14,20,04,//,/////,1610000
1610000,5,1994,8,31,18,07,//,/////,1610000
1610002,B,2003,9,26,04,50,51,04347,1610002
1610021,B,2013,2,2,23,17,51,2528,1610021
1610023,A,2015,6,4,4,34,47,2520,1610023
1610040,B,2013,2,2,23,17,50,2441,1610040
1610130,C,2003,9,26,4,50,58,4821,1610130
1610130,B,2004,11,29,3,32,52,2931,1610130
1610130,A,2004,12,6,23,15,48,1174,1610130
1610131,A,2013,2,2,23,17,49,2453,1610130
1610200,C,2003,9,26,04,50,55,06397,1610200
1610200,B,2004,12,06,23,15,50,04195,1610200
1610200,B,2005,1,18,23,09,52,03363,1610200
1610200,A,2004,11,29,03,32,47,02512,1610200
1610200,6,1994,10,//,//,//,//,/////,1610200
1610220,A,2013,2,2,23,17,45,1411,1610220
1610421,A,2013,2,2,23,17,46,2188,1610421
1610720,A,2013,2,2,23,17,49,1752,1610720
1650000,5,1994,10,//,//,//,//,/////,1650000
1650020,A,2018,4,14,4,0,45,1984,1650020
1650200,5,1994,10,//,//,//,//,/////,1650200
1660000,B,2003,9,26,04,50,54,03413,1660000
1660000,B,2004,11,29,03,32,50,02288,1660000
1660000,A,2004,12,06,23,15,45,01723,1660000
1660000,A,2005,1,18,23,09,49,02863,1660000
1660000,A,2013,2,02,23,18,49,02904,1660000
1660020,A,2013,2,2,23,18,47,2318,1660020
1660022,A,2013,2,2,23,18,45,1600,1660022
1670000,5,1973,6,17,12,55,//,/////,1670000
1670000,5,1994,10,04,22,23,//,/////,1670000
1670021,B,2013,2,2,23,18,53,5250,1670021
2000000,5,1968,5,16,09,49,//,/////,2000000
2000000,5,1994,12,28,21,20,//,/////,2000000
2010300,5,1983,5,26,12,00,//,/////,2010300
2010300,5,1993,7,12,22,18,//,/////,2010300
2020002,B,2008,7,24,0,26,50,3828,2020000
2020000,6,1994,12,28,21,19,//,/////,2020000
2020000,5,1945,2,//,//,//,//,/////,2020000
2020000,5,1968,5,16,09,49,//,/////,2020000
2020000,5,1993,1,15,20,06,//,/////,2020000
2020000,5,1995,1,07,07,38,//,/////,2020000
2020001,A,2008,7,24,00,26,45,02611,2020001
2020020,C,2008,7,24,0,26,55,6229,2020020
2020020,A,2011,3,11,14,47,48,2055,2020020
2020020,A,2011,3,11,15,9,45,2011,2020020
2020030,C,2008,7,24,0,26,55,8332,2020030
2020031,B,2011,3,11,14,48,52,2807,2020030
2020031,B,2011,4,7,23,33,50,2104,2020030
2020030,A,2003,5,26,18,25,47,2019,2020030
2020031,A,2011,3,11,15,9,47,1789,2020030
2020031,A,2012,12,7,17,19,45,1290,2020030
2020121,A,2008,7,24,0,26,45,1336,2020121
2020121,A,2011,3,11,14,48,46,1005,2020121
2020130,A,2008,7,24,0,26,46,1331,2020130
2020130,A,2011,3,11,14,48,46,987,2020130
2020230,A,2008,7,24,0,26,49,2180,2020230
2020320,A,2008,7,24,0,26,46,2497,2020320
2020320,A,2011,3,11,14,48,45,1299,2020320
2020320,A,2012,5,24,0,2,45,1851,2020320
2020330,A,2002,10,14,23,13,45,1658,2020330
2020330,A,2003,9,26,6,8,45,1479,2020330
2020330,A,2012,5,24,0,2,45,3396,2020330
2020430,A,2011,3,11,14,48,46,1100,2020430
2020431,A,2008,7,24,0,26,49,1851,2020431
2020431,A,2011,3,11,14,48,49,1660,2020431
2020431,A,2011,3,11,15,9,47,1472,2020431
2020431,A,2014,8,10,12,43,45,1521,2020431
2020731,A,2011,3,11,14,48,48,1132,2020730
2021031,B,2008,7,24,0,26,52,3448,2021031
2021031,B,2011,3,11,14,48,52,2069,2021031
2021031,B,2012,5,24,0,2,54,2761,2021031
2021031,A,2011,3,11,15,9,46,1470,2021031
2021431,A,2011,3,11,14,47,45,1944,2021430
2021500,C,2008,7,24,00,26,58,05476,2021500
2021500,B,2011,3,11,14,48,50,03077,2021500
2021500,A,2003,5,26,18,25,45,01384,2021500
2021500,A,2011,3,11,15,09,49,02669,2021500
2021500,A,2011,4,07,23,33,45,01163,2021500
2021530,A,2008,7,24,0,26,49,2500,2021530
2021832,A,2003,5,26,18,25,45,1805,2021832
2021832,A,2008,7,24,0,26,49,3787,2021832
2021834,A,2011,3,11,14,48,47,01648,2021832
2021834,A,2011,3,11,15,9,46,01543,2021832
2021834,A,2011,4,7,23,33,45,01186,2021832
2021930,C,2008,7,24,0,26,55,5921,2021930
2021930,B,2003,5,26,18,25,51,5141,2021930
2021931,B,2011,3,11,14,48,54,3759,2021930
2021931,B,2015,2,17,13,46,52,2963,2021930
2021931,A,2011,3,11,15,9,47,2348,2021930
2021931,A,2011,4,7,23,33,49,2511,2021930
2021931,A,2011,6,23,6,51,48,4642,2021930
2021931,A,2012,12,7,17,19,47,1907,2021930
2021931,A,2019,12,19,15,21,49,3300,2021930
2021931,A,2020,12,12,16,19,49,3309,2021930
2022432,A,2011,3,11,14,48,49,1226,2022430
2022431,B,2011,3,11,14,48,52,1920,2022431
2022431,A,2008,7,24,0,26,46,2207,2022431
2022431,A,2011,3,11,15,9,46,1326,2022431
2022431,A,2011,4,7,23,33,47,994,2022431
2030000,A,2003,9,26,06,08,47,01151,2030000
2030000,5,1968,5,16,09,48,//,/////,2030000
2030000,5,1983,5,26,12,00,//,/////,2030000
2030000,5,1994,12,28,21,20,//,/////,2030000
2030421,B,2008,7,24,0,26,50,2074,2030421
2030421,B,2011,3,11,14,48,51,2566,2030421
2030421,A,2011,3,11,15,9,48,1452,2030421
2030421,A,2011,6,23,6,51,45,1176,2030421
2030421,A,2012,5,24,0,2,47,1844,2030421
2030421,A,2013,2,2,23,18,46,1612,2030421
2030430,A,2003,9,26,6,8,46,2339,2030430
2030431,A,2008,7,24,0,26,48,2378,2030430
2030431,A,2016,1,14,12,25,45,1590,2030430
2100000,A,2011,3,11,14,46,48,03645,2100000
2100000,5,1928,6,//,//,//,//,/////,2100000
2100000,5,1933,3,//,//,//,//,/////,2100000
2100001,A,2008,7,24,0,26,45,2562,2100001
2100001,A,2011,3,11,14,46,45,2650,2100001
2100020,A,2004,8,10,15,13,45,01768,2100020
2100020,A,2008,7,24,0,26,48,02651,2100020
2100020,A,2011,3,11,14,46,48,02808,2100020
2100020,A,2014,7,5,7,42,45,01081,2100020
2100021,B,2008,7,24,0,26,52,04715,2100021
2100021,A,2011,3,11,14,46,47,02408,2100021
2100024,A,2014,7,5,7,42,45,1369,2100021
2100022,A,2008,7,24,0,26,48,04064,2100022
2100022,A,2011,3,11,14,46,47,02442,2100022
2100023,A,2008,7,24,0,26,46,3072,2100023
2100023,A,2011,3,11,14,46,49,3513,2100023
2100023,A,2011,4,7,23,33,48,3453,2100023
2100030,B,2008,7,24,0,26,54,11543,2100030
2100030,B,2011,3,11,14,46,50,06272,2100030
2100030,A,2003,5,26,18,24,47,04745,2100030
2100030,A,2012,3,27,20,0,45,05400,2100030
2100100,B,2008,7,24,00,26,53,02541,2100100
2100100,A,2003,5,26,18,24,46,01411,2100100
2100100,A,2011,3,11,14,48,46,01117,2100100
2100100,A,2011,4,07,23,33,45,01043,2100100
2100120,A,2008,7,24,0,26,48,1972,2100120
2100120,A,2011,3,11,14,48,46,1306,2100120
2100400,A,2003,5,26,18,24,49,03439,2100400
2100400,A,2008,7,24,00,26,47,02965,2100400
2100400,A,2011,3,11,14,46,47,02189,2100400
2100401,A,2012,3,27,20,0,46,3446,2100400
2100420,B,2008,7,24,0,26,50,3700,2100420
2100420,B,2011,3,11,14,46,51,3498,2100420
2100530,A,2003,5,26,18,24,46,01580,2100530
2100530,A,2008,7,24,0,26,47,03867,2100530
2100600,A,2008,7,24,00,26,48,03478,2100600
2100630,A,2008,7,24,0,26,47,02768,2100630
2100730,B,2008,7,24,0,26,54,02885,2100730
2100730,B,2011,3,11,14,48,53,02261,2100730
2100730,A,2003,5,26,18,24,49,02060,2100730
2100730,A,2011,3,11,15,8,49,01672,2100730
2100730,A,2011,4,7,23,33,48,01483,2100730
2100731,A,2011,6,23,6,51,47,1425,2100730
2100731,A,2015,2,17,13,46,49,1681,2100730
2101230,C,2008,7,24,0,26,55,02711,2101230
2101230,A,2003,5,26,18,24,47,01191,2101230
2101230,A,2004,8,10,15,13,46,01071,2101230
2101230,A,2011,3,11,14,48,49,01362,2101230
2101230,A,2012,3,27,20,0,46,01088,2101230
2101600,B,2008,7,24,00,26,52,04048,2101600
2101630,B,2003,5,26,18,25,54,10136,2101630
2110000,C,2003,5,26,18,24,58,11068,2110000
2110000,C,2011,3,11,14,46,56,10764,2110000
2110000,C,2011,4,07,23,33,55,/////,2110000
2110000,B,2008,7,24,00,26,54,06912,2110000
2110000,5,1978,2,20,13,37,//,/////,2110000
2110000,5,1978,6,12,17,14,//,/////,2110000
2110000,5,1987,1,09,15,15,//,/////,2110000
2110001,C,2011,3,11,14,46,56,09918,2110001
2110001,B,2003,5,26,18,24,54,10161,2110001
2110001,B,2008,7,24,00,26,50,07176,2110001
2110001,B,2011,4,07,23,33,54,07838,2110001
2110001,A,2011,3,11,15,06,45,04398,2110001
2110020,A,2011,3,11,14,46,49,03871,2110020
2110020,A,2011,4,7,23,33,49,04591,2110020
2110130,B,2003,5,26,18,24,52,04572,2110130
2110130,A,2005,8,16,11,46,46,02642,2110130
2110130,A,2008,7,24,0,26,48,02326,2110130
2110200,B,2003,5,26,18,24,52,09662,2110200
2110200,B,2011,3,11,14,46,54,15037,2110200
2110200,B,2011,4,07,23,33,51,/////,2110200
2110200,A,2008,7,24,00,26,49,06781,2110200
2110220,C,2011,3,11,14,46,57,7415,2110220
2110220,C,2011,4,7,23,33,56,7549,2110220
2110220,B,2008,7,24,0,26,51,5507,2110220
2110330,B,2003,5,26,18,24,51,06544,2110330
2110330,B,2011,3,11,14,46,51,07371,2110330
2110330,B,2011,4,7,23,33,52,09850,2110330
2110330,A,2008,7,24,0,26,49,06046,2110330
2110430,B,2008,7,24,0,26,52,03126,2110430
2110430,A,2003,5,26,18,24,49,02795,2110430
2120000,B,2011,3,11,14,47,51,02334,2120000
2120000,A,2003,5,26,18,24,48,02206,2120000
2120000,A,2008,7,24,00,26,46,01665,2120000
2120000,A,2011,4,07,23,33,48,01807,2120000
2120000,5,1968,5,16,09,49,//,/////,2120000
2120000,5,1987,1,09,15,14,//,/////,2120000
2120000,5,1994,12,28,21,20,//,/////,2120000
2120000,5,1995,1,07,07,38,//,/////,2120000
2120020,A,2011,3,11,14,47,47,02594,2120020
2120020,A,2011,4,7,23,33,45,02217,2120020
2120021,B,2011,3,11,14,47,54,2770,2120021
2120021,B,2011,4,7,23,33,54,2939,2120021
2120021,A,2008,7,24,0,26,49,2488,2120021
2120021,A,2011,3,11,15,8,48,1530,2120021
2120021,A,2011,6,23,6,51,45,1067,2120021
2120021,A,2012,12,7,17,19,45,1198,2120021
2120021,A,2015,7,10,3,33,49,1861,2120021
2120021,A,2020,12,21,2,23,46,1185,2120021
2120030,B,2003,5,26,18,24,50,03361,2120030
2120030,B,2011,3,11,14,47,53,03327,2120030
2120030,A,2008,7,24,0,26,48,03229,2120030
2120030,A,2011,3,11,15,9,46,02150,2120030
2120030,A,2011,4,7,23,33,49,02372,2120030
2120030,A,2012,12,7,17,19,46,01666,2120030
2120100,B,2003,5,26,18,25,50,02567,2120100
2120100,B,2008,7,24,00,26,52,03218,2120100
2120100,A,2005,8,16,11,47,46,01258,2120100
2120101,A,2011,3,11,14,48,45,1310,2120100
2120120,A,2008,7,24,0,26,45,1912,2120120
2120120,A,2011,3,11,14,48,46,1637,2120120
2120130,A,2008,7,24,0,26,48,02241,2120130
2120130,A,2011,3,11,14,48,49,02258,2120130
2120130,A,2011,3,11,15,9,49,02345,2120130
2120201,A,2011,3,11,14,47,46,1606,2120200
2120210,C,1998,9,3,16,58,59,8125,2120210
2120270,5,1970,10,16,14,26,//,/////,2120270
2120300,A,2011,3,11,14,47,45,02200,2120300
2120300,5,1995,1,//,//,//,//,/////,2120300
2120320,A,2008,7,24,0,26,46,3339,2120320
2120330,A,2008,7,24,0,26,45,03107,2120330
2120430,A,2011,3,11,14,47,47,01964,2120430
2121130,B,2008,7,24,0,26,50,02858,2121130
2121130,A,2011,3,11,14,48,48,02234,2121130
2121200,A,2003,5,26,18,24,47,01747,2121200
2121200,A,2008,7,24,00,26,45,01311,2121200
2121200,A,2011,3,11,14,48,48,01815,2121200
2121220,B,2008,7,24,0,26,52,5124,2121220
2121220,B,2011,3,11,14,48,52,3561,2121220
2121220,B,2011,4,7,23,33,50,3337,2121220
2121230,B,2008,7,24,0,26,50,02216,2121230
2121230,B,2011,3,11,14,48,52,04246,2121230
2121231,A,2008,7,24,0,26,45,1930,2121231
2121330,B,2008,7,24,0,26,50,03741,2121330
2121330,A,2011,3,11,14,47,46,01514,2121330
2121430,A,2008,7,24,0,26,46,04199,2121430
2121530,C,2011,3,11,14,47,57,05169,2121530
2121530,C,2011,4,7,23,33,56,04501,2121530
2121530,B,2003,5,26,18,24,54,02900,2121530
2121530,A,2005,8,16,11,46,47,01303,2121530
2121530,A,2008,7,24,0,26,48,01481,2121530
2121530,A,2011,3,11,15,6,48,02557,2121530
2121530,A,2011,3,11,15,9,47,01387,2121530
2121630,A,2003,5,26,18,24,48,02343,2121630
2121630,A,2008,7,24,0,26,45,01878,2121630
2121630,A,2011,3,11,14,46,49,02086,2121630
2121630,A,2011,4,7,23,33,46,02093,2121630
2121730,C,2011,3,11,14,47,56,03703,2121730
2121730,B,2011,4,7,23,33,54,03441,2121730
2121730,A,2003,5,26,18,24,46,01450,2121730
2121730,A,2008,7,24,0,26,46,01514,2121730
2121730,A,2011,3,11,15,9,46,01479,2121730
2121730,A,2011,3,11,20,37,46,01340,2121730
2121730,A,2011,7,23,13,34,46,01433,2121730
2121730,A,2012,3,27,20,1,45,01045,2121730
2121730,A,2012,12,7,17,19,49,01779,2121730
2121730,A,2015,5,13,6,13,47,01400,2121730
2130100,C,2011,3,11,14,46,55,05281,2130100
2130100,B,2003,5,26,18,24,52,03549,2130100
2130100,B,2015,5,13,06,13,53,04009,2130100
2130100,A,2008,7,24,00,26,46,04156,2130100
2130100,A,2011,3,31,16,15,45,02337,2130100
2130100,A,2011,4,07,23,33,47,02748,2130100
2130100,A,2011,7,23,13,34,48,03094,2130100
2130120,B,2011,3,11,14,46,50,02494,2130120
2130120,A,2008,7,24,0,26,48,02112,2130120
2130120,A,2011,4,7,23,33,49,02102,2130120
2130130,B,2003,5,26,18,24,50,02019,2130130
2130130,B,2011,3,11,14,47,52,02969,2130130
2130130,B,2011,4,7,23,33,50,02419,2130130
2130130,A,2005,8,16,11,46,45,00975,2130130
2130130,A,2008,7,24,0,26,49,01752,2130130
2130132,B,2003,5,26,18,24,52,04092,2130132
2130134,B,2011,3,11,14,47,53,03101,2130132
2130134,B,2011,4,7,23,33,53,03059,2130132
2130132,A,2005,8,16,11,46,46,02012,2130132
2130133,A,2008,7,24,0,26,48,2229,2130132
2130136,A,2012,3,27,20,1,48,1928,2130132
2130160,A,2003,5,26,18,24,45,3119,2130160
2130131,A,2011,3,11,14,46,45,04483,2130160
2130200,B,2011,3,11,14,46,54,03719,2130200
2130200,B,2011,4,07,23,33,52,03694,2130200
2130200,A,2003,5,26,18,24,48,02564,2130200
2130200,A,2005,8,16,11,46,45,01416,2130200
2130200,A,2008,6,14,08,43,45,02380,2130200
2130220,B,2008,6,14,8,43,50,3018,2130220
2130220,B,2008,7,24,0,26,52,3822,2130220
2130221,B,2011,3,11,14,47,54,4319,2130220
2130221,B,2011,4,7,23,33,52,3699,2130220
2130320,B,2011,3,11,14,46,53,04625,2130320
2130320,B,2011,4,7,23,33,51,03657,2130320
2130320,B,2011,7,23,13,34,50,03229,2130320
2130320,A,2008,7,24,0,26,49,03641,2130320
2130321,A,2015,5,13,6,13,47,1978,2130320
2130330,B,2003,5,26,18,24,52,04795,2130330
2130330,B,2008,7,24,0,26,50,03922,2130330
2130330,B,2011,3,11,14,47,50,05494,2130330
2130330,A,2008,6,14,8,43,47,03498,2130330
2130400,B,2003,5,26,18,24,53,08075,2130400
2130400,A,2005,8,16,11,46,45,03006,2130400
2130400,A,2008,6,14,08,43,46,04000,2130400
2130401,B,2011,3,11,14,46,50,06424,2130401
2130401,B,2011,4,07,23,33,53,11040,2130401
2130401,A,2003,5,26,18,24,49,07476,2130401
2130420,C,2011,3,11,14,47,58,10620,2130420
2130420,C,2011,4,7,23,33,59,08706,2130420
2130420,B,2008,6,14,8,43,50,03078,2130420
2130420,A,2005,8,16,11,46,46,02083,2130420
2130420,A,2008,7,24,0,26,49,03970,2130420
2130430,C,2011,3,11,14,47,56,08118,2130430
2130430,C,2011,4,7,23,33,58,06523,2130430
2130430,B,2008,7,24,0,26,50,03272,2130430
2130430,A,2005,8,16,11,46,47,02401,2130430
2130430,A,2008,6,14,8,43,49,03722,2130430
2130431,C,2011,3,11,14,47,58,07562,2130431
2130431,C,2011,4,7,23,33,57,08328,2130431
2130431,B,2008,7,24,0,26,52,04609,2130431
2130431,A,2005,8,16,11,46,48,03694,2130431
2130431,A,2008,6,14,8,43,47,03931,2130431
2130432,C,2011,4,7,23,33,55,06546,2130432
2130432,B,2011,3,11,14,46,51,04343,2130432
2130432,A,2003,5,26,18,24,47,04019,2130432
2130433,C,2003,5,26,18,24,57,10626,2130433
2130433,C,2011,3,11,14,46,55,06454,2130433
2130433,C,2011,4,7,23,33,55,07024,2130433
2130433,B,2008,7,24,0,26,51,04553,2130433
2130433,A,2005,8,16,11,46,49,04870,2130433
2130433,A,2008,6,14,8,43,47,03507,2130433
2130433,A,2011,3,11,16,29,48,03765,2130433
2130438,A,2015,5,13,6,13,45,2823,2130433
