code_prime,lon,lat,address,codes_ordered,gaps,distances,grand_date_b,grand_date_e,date_b_s,date_e_s,lats,lons,date_b_s_old,date_e_s_old
2211020,14052,3806,岩沼市桜,[2211020],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3806],[14052],,
2211130,14040,3806,蔵王町円田,[2211130],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3806],[14040],,
2211230,14027,3800,七ヶ宿町関,[2211230],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3800],[14027],,
2211330,14044,3803,大河原町新南,"[2211330, 2211331]",[0],[0.0],2002-03-02,2023-12-31,"['2002-03-02', '2010-03-31']","['2010-03-31', '2023-12-31']","[3803, 3803]","[14044, 14044]",,
2211430,14043,3807,村田町村田,[2211430],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3807],[14043],,
2211500,14046,3803,柴田町船岡,[2211500],[],[],1996-04-01,2023-12-31,['1996-04-01'],['2023-12-31'],[3803],[14046],,
2211630,14039,3811,宮城川崎町前川,[2211630],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3811],[14039],,
2211700,14047,3752,丸森町上滝,[2211700],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3752],[14047],,
2211730,14046,3755,丸森町鳥屋,[2211730],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3755],[14046],,
2211770,14046,3752,金山測候所,[2211770],[],[],1919-01-01,1925-12-31,['1919-01-01'],['1925-12-31'],[3752],[14046],,
2211830,14051,3802,亘理町下小路悠里,"[2211830, 2211831]",[0],[2.36],2002-03-02,2023-12-31,"['2002-03-02', '2020-02-03']","['2020-02-03', '2023-12-31']","[3802, 3803]","[14051, 14052]",,
2211930,14053,3758,山元町浅生原,"[2211930, 2211931]",[0],[0.0],2002-03-02,2023-12-31,"['2002-03-02', '2012-11-26']","['2012-11-26', '2023-12-31']","[3758, 3758]","[14053, 14053]",,
2220000,14040,3822,仙台青葉区大倉,[2220000],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3822],[14040],,
2220020,14038,3819,仙台青葉区作並,[2220020],[],[],2006-06-20,2023-12-31,['2006-06-20'],['2023-12-31'],[3819],[14038],,
2220040,14052,3817,仙台青葉区雨宮,[2220040],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3817],[14052],,
2220041,14047,3816,仙台青葉区落合,[2220041],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3816],[14047],,
2220100,14054,3816,仙台宮城野区五輪,[2220100],[],[],1926-10-01,2023-12-31,['1926-10-01'],['2023-12-31'],[3816],[14054],,
2220120,14056,3816,仙台宮城野区苦竹,[2220120],[],[],2004-08-09,2023-12-31,['2004-08-09'],['2023-12-31'],[3816],[14056],,
2220240,14055,3815,仙台若林区遠見塚,[2220240],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3815],[14055],,
2220340,14050,3813,仙台太白区山田,[2220340],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3813],[14050],,
2220440,14053,3820,仙台泉区将監,[2220440],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3820],[14053],,
2220500,14118,3826,石巻市泉町,[2220500],[],[],1919-01-01,2023-12-31,['1919-01-01'],['2023-12-31'],[3826],[14118],,
2220501,14121,3827,石巻市大瓜,[2220501],[],[],1994-07-15,2023-12-31,['1994-07-15'],['2023-12-31'],[3827],[14121],,
2220502,14128,3819,石巻市小渕浜,[2220502],[],[],2012-10-02,2013-11-28,['2012-10-02'],['2013-11-28'],[3819],[14128],,
2220520,14117,3826,石巻市門脇,[2220520],[],[],2004-08-09,2011-05-12,['2004-08-09'],['2011-05-12'],[3826],[14117],,
2220521,14127,3835,石巻市北上町,"[2220521, 2220524]",[0],[2.35],2004-05-26,2023-12-31,"['2004-05-26', '2013-01-17']","['2013-01-17', '2023-12-31']","[3835, 3834]","[14127, 14126]",,
2220522,14130,3818,石巻市鮎川浜,[2220522],[],[],2004-05-26,2023-12-31,['2004-05-26'],['2023-12-31'],[3818],[14130],,
2220523,14117,3826,石巻市大街道南,[2220523],[],[],2013-01-07,2023-12-31,['2013-01-07'],['2023-12-31'],[3826],[14117],,
2220530,14119,3831,石巻市相野谷,[2220530],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3831],[14119],,
2220531,14128,3831,石巻市雄勝町,"[2220531, 2220535, 2220536]","[0, 0]","[2.91, 2.91, 0.0]",2002-03-02,2023-12-31,"['2002-03-02', '2013-03-26', '2021-03-22']","['2013-03-26', '2021-03-22', '2023-12-31']","[3831, 3831, 3831]","[14128, 14130, 14130]",,
2220532,14112,3831,石巻市前谷地,[2220532],[],[],2002-03-02,2023-12-31,['2002-03-02'],['2023-12-31'],[3831],[14112],,
2220560,14115,3834,石巻市桃生町,"[2220560, 2220533, 2220534]","[0, 0]","[0.0, 0.0, 0.0]",2002-03-02,2023-12-31,"['2002-03-02', '2006-03-22', '2010-03-31']","['2006-03-22', '2010-03-31', '2023-12-31']","[3834, 3834, 3834]","[14115, 14115, 14115]",,
2220620,14101,3820,塩竈市旭町塩竈市今宮町,"[2220620, 2220621]",[0],[0.0],2004-05-26,2023-12-31,"['2004-05-26', '2020-06-19']","['2020-06-19', '2023-12-31']","[3820, 3820]","[14101, 14101]",,
2220730,14100,3818,多賀城市中央,"[2220730, 2220731]",[0],[0.0],2002-03-02,2023-12-31,"['2002-03-02', '2010-03-31']","['2010-03-31', '2023-12-31']","[3818, 3818]","[14100, 14100]",,
